"OBSERVED_PROPERTY_ID";"OBSERVED_PROPERTY_CODE";"OBSERVED_PROPERTY_NAME";"OBSERVING_FACILITY_CODE";"OBSERVING_FACILITY_NAME";"PHENOMEN_TIME";"REFERENCE_TIME";"UOM";"VALUE";"NUTS_LEVEL";"SECTOR_ID"
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DED52";"Landkreis Leipzig";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DED53";"Landkreis Nordsachsen";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE0A";"Landkreis Mansfeld-Südharz";"P1Y/2018-12-31";"2018-12-31";"kt/year";1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE0B";"Saalekreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE0C";"Salzlandkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE0D";"Landkreis Stendal";"P1Y/2018-12-31";"2018-12-31";"kt/year";1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE0E";"Landkreis Wittenberg";"P1Y/2018-12-31";"2018-12-31";"kt/year";1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE01";"Kreisfreie Stadt Dessau-Roßlau";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE02";"Kreisfreie Stadt Halle (Saale)";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE03";"Kreisfreie Stadt Magdeburg";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE04";"Altmarkkreis Salzwedel";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE05";"Landkreis Anhalt-Bitterfeld";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.9;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE06";"Landkreis Jerichower Land";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.8;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE07";"Landkreis Börde";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE08";"Burgenlandkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.3;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEE09";"Landkreis Harz";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF0A";"Kreis Plön";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF0B";"Kreis Rendsburg-Eckernförde";"P1Y/2018-12-31";"2018-12-31";"kt/year";1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF0C";"Kreis Schleswig-Flensburg";"P1Y/2018-12-31";"2018-12-31";"kt/year";1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF0D";"Kreis Segeberg";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF0E";"Kreis Steinburg";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF0F";"Kreis Stormarn";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.8;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF01";"Kreisfreie Stadt Flensburg";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF02";"Kreisfreie Stadt Kiel";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF03";"Kreisfreie Stadt Lübeck";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF04";"Kreisfreie Stadt Neumünster";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF05";"Kreis Dithmarschen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF06";"Kreis Herzogtum Lauenburg";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF07";"Kreis Nordfriesland";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF08";"Kreis Ostholstein";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEF09";"Kreis Pinneberg";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0A";"Kyffhäuserkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0B";"Landkreis Schmalkalden-Meiningen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0C";"Landkreis Gotha";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.9;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0D";"Landkreis Sömmerda";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.3;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0E";"Landkreis Hildburghausen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0F";"Ilm-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0G";"Landkreis Weimarer Land";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0H";"Landkreis Sonneberg";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.3;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0I";"Landkreis Saalfeld-Rudolstadt";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0J";"Saale-Holzland-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.9;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0K";"Saale-Orla-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0L";"Landkreis Greiz";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0M";"Landkreis Altenburger Land";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0N";"Kreisfreie Stadt Eisenach";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG0P";"Wartburgkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.8;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG01";"Kreisfreie Stadt Erfurt";"P1Y/2018-12-31";"2018-12-31";"kt/year";1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG02";"Kreisfreie Stadt Gera";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG03";"Kreisfreie Stadt Jena";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG04";"Kreisfreie Stadt Suhl";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG05";"Kreisfreie Stadt Weimar";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG06";"Landkreis Eichsfeld";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG07";"Landkreis Nordhausen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DEG09";"Unstrut-Hainich-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE11A";"Landkreis Schwäbisch Hall";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE11B";"Main-Tauber-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE11C";"Landkreis Heidenheim";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE11D";"Ostalbkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE111";"Stadtkreis Stuttgart";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.3;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE112";"Landkreis Böblingen";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.3;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE113";"Landkreis Esslingen";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE114";"Landkreis Göppingen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.8;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE115";"Landkreis Ludwigsburg";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE116";"Rems-Murr-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.3;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE117";"Stadtkreis Heilbronn";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE118";"Landkreis Heilbronn";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.8;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE119";"Hohenlohekreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE12A";"Landkreis Calw";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.3;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE12B";"Enzkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE12C";"Landkreis Freudenstadt";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE121";"Stadtkreis Baden-Baden";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE122";"Stadtkreis Karlsruhe";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE123";"Landkreis Karlsruhe";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.9;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE124";"Landkreis Rastatt";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE125";"Stadtkreis Heidelberg";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE126";"Stadtkreis Mannheim";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE127";"Neckar-Odenwald-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE128";"Rhein-Neckar-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.8;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE129";"Stadtkreis Pforzheim";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE13A";"Landkreis Waldshut";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE131";"Stadtkreis Freiburg im Breisgau";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE132";"Landkreis Breisgau-Hochschwarzwald";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.9;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE133";"Landkreis Emmendingen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.8;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE134";"Ortenaukreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE135";"Landkreis Rottweil";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE136";"Schwarzwald-Baar-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE137";"Landkreis Tuttlingen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.8;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE138";"Landkreis Konstanz";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE139";"Landkreis Lörrach";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE141";"Landkreis Reutlingen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.9;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE142";"Landkreis Tübingen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE143";"Zollernalbkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE144";"Stadtkreis Ulm";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE145";"Alb-Donau-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE146";"Landkreis Biberach";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.8;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE147";"Bodenseekreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE148";"Landkreis Ravensburg";"P1Y/2018-12-31";"2018-12-31";"kt/year";1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE149";"Landkreis Sigmaringen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21A";"Landkreis Erding";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21B";"Landkreis Freising";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21C";"Landkreis Fürstenfeldbruck";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21D";"Landkreis Garmisch-Partenkirchen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21E";"Landkreis Landsberg am Lech";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21F";"Landkreis Miesbach";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21G";"Landkreis Mühldorf a. Inn";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21H";"Landkreis München";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21I";"Landkreis Neuburg-Schrobenhausen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21J";"Landkreis Pfaffenhofen a.d. Ilm";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21K";"Landkreis Rosenheim";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21L";"Landkreis Starnberg";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21M";"Landkreis Traunstein";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.3;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE21N";"Landkreis Weilheim-Schongau";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE211";"Kreisfreie Stadt Ingolstadt";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.7;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE212";"Kreisfreie Stadt München";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.3;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE213";"Kreisfreie Stadt Rosenheim";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.1;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE214";"Landkreis Altötting";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.4;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE215";"Landkreis Berchtesgadener Land";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.3;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE216";"Landkreis Bad Tölz-Wolfratshausen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE217";"Landkreis Dachau";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE218";"Landkreis Ebersberg";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.3;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE219";"Landkreis Eichstätt";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE22A";"Landkreis Rottal-Inn";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.3;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE22B";"Landkreis Straubing-Bogen";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.5;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE22C";"Landkreis Dingolfing-Landau";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE221";"Kreisfreie Stadt Landshut";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE222";"Kreisfreie Stadt Passau";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE223";"Kreisfreie Stadt Straubing";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE224";"Landkreis Deggendorf";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.6;3;1003
1852142793;"RGN_DEU_P1Y_CH4_E_R_1003";"annually reported emissions of methane (CH4) from Waste";"DE225";"Landkreis Freyung-Grafenau";"P1Y/2018-12-31";"2018-12-31";"kt/year";0.2;3;1003
