"OBSERVED_PROPERTY_ID";"OBSERVED_PROPERTY_CODE";"OBSERVED_PROPERTY_NAME";"OBSERVING_FACILITY_CODE";"OBSERVING_FACILITY_NAME";"PHENOMEN_TIME";"REFERENCE_TIME";"UOM";"VALUE";"NUTS_LEVEL";"SECTOR_ID"
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA45";"Kreis Lippe";"P1Y/2018-12-31";"2018-12-31";"kt/year";7;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA46";"Kreis Minden-Lübbecke";"P1Y/2018-12-31";"2018-12-31";"kt/year";8;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA47";"Kreis Paderborn";"P1Y/2018-12-31";"2018-12-31";"kt/year";7.7;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA5A";"Kreis Siegen-Wittgenstein";"P1Y/2018-12-31";"2018-12-31";"kt/year";5;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA5B";"Kreis Soest";"P1Y/2018-12-31";"2018-12-31";"kt/year";7.7;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA5C";"Kreis Unna";"P1Y/2018-12-31";"2018-12-31";"kt/year";5.7;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA51";"Kreisfreie Stadt Bochum";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.3;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA52";"Kreisfreie Stadt Dortmund";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.7;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA53";"Kreisfreie Stadt Hagen";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.5;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA54";"Kreisfreie Stadt Hamm";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.5;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA55";"Kreisfreie Stadt Herne";"P1Y/2018-12-31";"2018-12-31";"kt/year";1;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA56";"Ennepe-Ruhr-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";3;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA57";"Hochsauerlandkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";8.7;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA58";"Märkischer Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";6.2;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEA59";"Kreis Olpe";"P1Y/2018-12-31";"2018-12-31";"kt/year";3.8;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEB1A";"Rhein-Lahn-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.1;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEB1B";"Westerwaldkreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";4.2;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEB1C";"Landkreis Cochem-Zell";"P1Y/2018-12-31";"2018-12-31";"kt/year";1.7;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEB1D";"Rhein-Hunsrück-Kreis";"P1Y/2018-12-31";"2018-12-31";"kt/year";2.8;3;1001
1136685304;"RGN_DEU_P1Y_CH4_E_R_1001";"annually reported emissions of methane (CH4) from all sectors in kt/year";"DEB11";"Kreisfreie Stadt Koblenz";"P1Y/2018-12-31";"2018-12-31";"kt/year";1;3;1001
